File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/775.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	1014.2
Injection Number	125
Position	BB11
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/6/2019
Injection Time	12:03:57 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.009393
Signal Max.	389.569812
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.020000	0.2	9.317568
1.023333	0.2	9.523257
1.026667	0.2	9.697912
1.030000	0.2	9.839249
1.033333	0.2	9.945168
1.036667	0.2	10.013942
1.040000	0.2	10.044700
1.043333	0.2	10.037664
1.046667	0.2	9.994147
1.050000	0.2	9.916688
1.053333	0.2	9.808725
1.056667	0.2	9.673937
1.060000	0.2	9.516392
1.063333	0.2	9.341053
1.066667	0.2	9.153421
1.070000	0.2	8.958467
1.073333	0.2	8.759730
1.076667	0.2	8.558964
1.080000	0.2	8.356657
1.083333	0.2	8.152962
1.086667	0.2	7.948023
1.090000	0.2	7.741873
1.093333	0.2	7.534707
1.096667	0.2	7.327392
1.100000	0.2	7.121589
1.103333	0.2	6.919518
1.106667	0.2	6.723452
1.110000	0.2	6.535067
1.113333	0.2	6.355370
1.116667	0.2	6.185295
1.120000	0.2	6.025989
1.123333	0.2	5.878517
1.126667	0.2	5.743547
1.130000	0.2	5.621015
1.133333	0.2	5.509833
1.136667	0.2	5.408195
1.140000	0.2	5.314572
1.143333	0.2	5.228603
1.146667	0.2	5.150752
1.150000	0.2	5.080868
1.153333	0.2	5.017433
1.156667	0.2	4.958445
1.160000	0.2	4.902437
1.163333	0.2	4.848372
1.166667	0.2	4.795329
1.170000	0.2	4.742789
1.173333	0.2	4.690754
1.176667	0.2	4.639351
1.180000	0.2	4.588612
1.183333	0.2	4.538603
1.186667	0.2	4.489271
1.190000	0.2	4.440089
1.193333	0.2	4.390425
1.196667	0.2	4.340325
1.200000	0.2	4.290675
1.203333	0.2	4.243025
1.206667	0.2	4.199564
1.210000	0.2	4.162957
1.213333	0.2	4.136076
1.216667	0.2	4.122209
1.220000	0.2	4.125226
1.223333	0.2	4.148884
1.226667	0.2	4.196228
1.230000	0.2	4.269910
1.233333	0.2	4.372190
1.236667	0.2	4.504169
1.240000	0.2	4.665330
1.243333	0.2	4.853545
1.246667	0.2	5.064924
1.250000	0.2	5.293654
1.253333	0.2	5.532400
1.256667	0.2	5.773003
1.260000	0.2	6.007214
1.263333	0.2	6.227504
1.266667	0.2	6.427268
1.270000	0.2	6.600630
1.273333	0.2	6.742815
1.276667	0.2	6.850608
1.280000	0.2	6.922368
1.283333	0.2	6.958003
1.286667	0.2	6.958911
1.290000	0.2	6.927740
1.293333	0.2	6.868149
1.296667	0.2	6.784808
1.300000	0.2	6.683490
1.303333	0.2	6.571030
1.306667	0.2	6.454990
1.310000	0.2	6.343277
1.313333	0.2	6.243938
1.316667	0.2	6.164922
1.320000	0.2	6.113532
1.323333	0.2	6.095757
1.326667	0.2	6.115727
1.330000	0.2	6.175300
1.333333	0.2	6.273860
1.336667	0.2	6.408390
1.340000	0.2	6.573679
1.343333	0.2	6.762736
1.346667	0.2	6.967353
1.350000	0.2	7.178536
1.353333	0.2	7.387111
1.356667	0.2	7.584579
1.360000	0.2	7.763767
1.363333	0.2	7.919139
1.366667	0.2	8.046569
1.370000	0.2	8.142471
1.373333	0.2	8.203099
1.376667	0.2	8.225191
1.380000	0.2	8.207314
1.383333	0.2	8.149936
1.386667	0.2	8.054526
1.390000	0.2	7.923049
1.393333	0.2	7.757720
1.396667	0.2	7.560896
1.400000	0.2	7.335396
1.403333	0.2	7.084760
1.406667	0.2	6.813223
1.410000	0.2	6.525902
1.413333	0.2	6.228749
1.416667	0.2	5.927675
1.420000	0.2	5.627588
1.423333	0.2	5.332366
1.426667	0.2	5.045476
1.430000	0.2	4.770397
1.433333	0.2	4.510343
1.436667	0.2	4.267307
1.440000	0.2	4.041724
1.443333	0.2	3.833630
1.446667	0.2	3.643546
1.450000	0.2	3.472049
1.453333	0.2	3.319153
1.456667	0.2	3.184211
1.460000	0.2	3.066122
1.463333	0.2	2.963362
1.466667	0.2	2.874047
1.470000	0.2	2.796465
1.473333	0.2	2.729302
1.476667	0.2	2.671360
1.480000	0.2	2.621652
1.483333	0.2	2.579660
1.486667	0.2	2.545112
1.490000	0.2	2.517648
1.493333	0.2	2.496759
1.496667	0.2	2.481866
1.500000	0.2	2.472545
1.503333	0.2	2.468577
1.506667	0.2	2.469690
1.510000	0.2	2.475464
1.513333	0.2	2.485354
1.516667	0.2	2.498589
1.520000	0.2	2.514235
1.523333	0.2	2.531444
1.526667	0.2	2.549535
1.530000	0.2	2.567844
1.533333	0.2	2.585577
1.536667	0.2	2.602128
1.540000	0.2	2.617669
1.543333	0.2	2.632750
1.546667	0.2	2.647164
1.550000	0.2	2.659673
1.553333	0.2	2.668852
1.556667	0.2	2.673867
1.560000	0.2	2.674488
1.563333	0.2	2.670777
1.566667	0.2	2.663037
1.570000	0.2	2.651937
1.573333	0.2	2.638406
1.576667	0.2	2.623149
1.580000	0.2	2.606333
1.583333	0.2	2.587734
1.586667	0.2	2.566978
1.590000	0.2	2.543963
1.593333	0.2	2.519332
1.596667	0.2	2.494142
1.600000	0.2	2.468935
1.603333	0.2	2.443605
1.606667	0.2	2.417993
1.610000	0.2	2.392174
1.613333	0.2	2.366538
1.616667	0.2	2.341913
1.620000	0.2	2.319285
1.623333	0.2	2.299102
1.626667	0.2	2.280854
1.630000	0.2	2.263543
1.633333	0.2	2.246678
1.636667	0.2	2.230598
1.640000	0.2	2.215801
1.643333	0.2	2.202341
1.646667	0.2	2.190051
1.650000	0.2	2.178947
1.653333	0.2	2.169107
1.656667	0.2	2.160461
1.660000	0.2	2.152899
1.663333	0.2	2.146268
1.666667	0.2	2.140263
1.670000	0.2	2.134677
1.673333	0.2	2.129773
1.676667	0.2	2.126385
1.680000	0.2	2.125559
1.683333	0.2	2.128224
1.686667	0.2	2.135532
1.690000	0.2	2.149311
1.693333	0.2	2.171568
1.696667	0.2	2.203432
1.700000	0.2	2.244775
1.703333	0.2	2.294987
1.706667	0.2	2.354053
1.710000	0.2	2.422734
1.713333	0.2	2.501806
1.716667	0.2	2.591317
1.720000	0.2	2.690211
1.723333	0.2	2.796157
1.726667	0.2	2.905986
1.730000	0.2	3.016631
1.733333	0.2	3.125396
1.736667	0.2	3.229408
1.740000	0.2	3.325490
1.743333	0.2	3.410767
1.746667	0.2	3.483178
1.750000	0.2	3.541340
1.753333	0.2	3.584316
1.756667	0.2	3.611640
1.760000	0.2	3.623097
1.763333	0.2	3.618531
1.766667	0.2	3.598127
1.770000	0.2	3.562597
1.773333	0.2	3.513076
1.776667	0.2	3.451309
1.780000	0.2	3.379857
1.783333	0.2	3.301529
1.786667	0.2	3.218425
1.790000	0.2	3.131863
1.793333	0.2	3.042994
1.796667	0.2	2.953012
1.800000	0.2	2.863129
1.803333	0.2	2.774758
1.806667	0.2	2.689405
1.810000	0.2	2.608138
1.813333	0.2	2.531231
1.816667	0.2	2.458465
1.820000	0.2	2.389846
1.823333	0.2	2.325971
1.826667	0.2	2.267624
1.830000	0.2	2.215119
1.833333	0.2	2.168153
1.836667	0.2	2.126324
1.840000	0.2	2.089605
1.843333	0.2	2.057945
1.846667	0.2	2.030471
1.850000	0.2	2.005859
1.853333	0.2	1.983404
1.856667	0.2	1.963067
1.860000	0.2	1.944892
1.863333	0.2	1.928638
1.866667	0.2	1.913659
1.870000	0.2	1.899402
1.873333	0.2	1.885776
1.876667	0.2	1.872603
1.880000	0.2	1.859428
1.883333	0.2	1.846208
1.886667	0.2	1.833466
1.890000	0.2	1.821887
1.893333	0.2	1.812061
1.896667	0.2	1.804203
1.900000	0.2	1.798163
1.903333	0.2	1.793906
1.906667	0.2	1.791662
1.910000	0.2	1.791798
1.913333	0.2	1.794909
1.916667	0.2	1.801652
1.920000	0.2	1.812381
1.923333	0.2	1.827401
1.926667	0.2	1.847616
1.930000	0.2	1.874564
1.933333	0.2	1.909714
1.936667	0.2	1.954069
1.940000	0.2	2.008482
1.943333	0.2	2.073789
1.946667	0.2	2.150651
