File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/10527.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	807.1AU
Injection Number	290
Position	BH9
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	3/22/2019
Injection Time	1:45:26 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.014614
Signal Max.	638.433287
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.683333	0.2	6.999496
1.686667	0.2	7.659491
1.690000	0.2	8.366199
1.693333	0.2	9.111592
1.696667	0.2	9.885171
1.700000	0.2	10.674444
1.703333	0.2	11.465998
1.706667	0.2	12.246436
1.710000	0.2	13.002525
1.713333	0.2	13.721024
1.716667	0.2	14.389071
1.720000	0.2	14.994553
1.723333	0.2	15.526501
1.726667	0.2	15.976131
1.730000	0.2	16.337293
1.733333	0.2	16.605753
1.736667	0.2	16.778625
1.740000	0.2	16.854491
1.743333	0.2	16.833722
1.746667	0.2	16.718752
1.750000	0.2	16.514347
1.753333	0.2	16.227429
1.756667	0.2	15.866397
1.760000	0.2	15.440958
1.763333	0.2	14.962613
1.766667	0.2	14.444609
1.770000	0.2	13.901231
1.773333	0.2	13.347205
1.776667	0.2	12.797414
1.780000	0.2	12.267048
1.783333	0.2	11.772248
1.786667	0.2	11.330666
1.790000	0.2	10.961375
1.793333	0.2	10.684457
1.796667	0.2	10.520635
1.800000	0.2	10.490683
1.803333	0.2	10.614709
1.806667	0.2	10.911908
1.810000	0.2	11.400628
1.813333	0.2	12.097830
1.816667	0.2	13.017651
1.820000	0.2	14.169837
1.823333	0.2	15.558476
1.826667	0.2	17.180830
1.830000	0.2	19.026482
1.833333	0.2	21.077270
1.836667	0.2	23.307914
1.840000	0.2	25.686492
1.843333	0.2	28.174593
1.846667	0.2	30.727894
1.850000	0.2	33.297654
1.853333	0.2	35.832926
1.856667	0.2	38.282901
1.860000	0.2	40.598592
1.863333	0.2	42.733907
1.866667	0.2	44.647023
1.870000	0.2	46.302259
1.873333	0.2	47.671532
1.876667	0.2	48.734521
1.880000	0.2	49.478041
1.883333	0.2	49.895677
1.886667	0.2	49.987656
1.890000	0.2	49.760482
1.893333	0.2	49.226593
1.896667	0.2	48.404263
1.900000	0.2	47.316995
1.903333	0.2	45.992019
1.906667	0.2	44.458976
1.910000	0.2	42.749211
1.913333	0.2	40.895106
1.916667	0.2	38.929705
1.920000	0.2	36.886529
1.923333	0.2	34.798359
1.926667	0.2	32.695018
1.930000	0.2	30.602102
1.933333	0.2	28.541682
1.936667	0.2	26.533579
1.940000	0.2	24.595587
1.943333	0.2	22.742407
1.946667	0.2	20.984553
1.950000	0.2	19.328849
1.953333	0.2	17.779786
1.956667	0.2	16.339838
1.960000	0.2	15.009191
1.963333	0.2	13.786077
1.966667	0.2	12.667429
1.970000	0.2	11.649378
1.973333	0.2	10.727462
1.976667	0.2	9.896598
1.980000	0.2	9.151316
1.983333	0.2	8.485990
1.986667	0.2	7.894688
1.990000	0.2	7.371154
1.993333	0.2	6.909167
1.996667	0.2	6.502878
2.000000	0.2	6.147023
2.003333	0.2	5.836862
2.006667	0.2	5.567769
2.010000	0.2	5.334999
2.013333	0.2	5.134001
2.016667	0.2	4.960716
2.020000	0.2	4.811373
2.023333	0.2	4.682210
