File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/557.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	940.1
Injection Number	167
Position	BF4
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/6/2019
Injection Time	9:53:34 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.001233
Signal Max.	1,055.195231
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.410000	0.2	5.136213
1.413333	0.2	5.089021
1.416667	0.2	5.039981
1.420000	0.2	4.989794
1.423333	0.2	4.939224
1.426667	0.2	4.888963
1.430000	0.2	4.839750
1.433333	0.2	4.792494
1.436667	0.2	4.747848
1.440000	0.2	4.705759
1.443333	0.2	4.665777
1.446667	0.2	4.627943
1.450000	0.2	4.593028
1.453333	0.2	4.561623
1.456667	0.2	4.533418
1.460000	0.2	4.507576
1.463333	0.2	4.483446
1.466667	0.2	4.461027
1.470000	0.2	4.440978
1.473333	0.2	4.424019
1.476667	0.2	4.410367
1.480000	0.2	4.399786
1.483333	0.2	4.391709
1.486667	0.2	4.385614
1.490000	0.2	4.381669
1.493333	0.2	4.380366
1.496667	0.2	4.381872
1.500000	0.2	4.386320
1.503333	0.2	4.393863
1.506667	0.2	4.404302
1.510000	0.2	4.417271
1.513333	0.2	4.432575
1.516667	0.2	4.450095
1.520000	0.2	4.469450
1.523333	0.2	4.489955
1.526667	0.2	4.510880
1.530000	0.2	4.531301
1.533333	0.2	4.549719
1.536667	0.2	4.564616
1.540000	0.2	4.575627
1.543333	0.2	4.583529
1.546667	0.2	4.588847
1.550000	0.2	4.591064
1.553333	0.2	4.589299
1.556667	0.2	4.583131
1.560000	0.2	4.572486
1.563333	0.2	4.557319
1.566667	0.2	4.537895
1.570000	0.2	4.514978
1.573333	0.2	4.489292
1.576667	0.2	4.461032
1.580000	0.2	4.430090
1.583333	0.2	4.396564
1.586667	0.2	4.360993
1.590000	0.2	4.324187
1.593333	0.2	4.286899
1.596667	0.2	4.249652
1.600000	0.2	4.212808
1.603333	0.2	4.176906
1.606667	0.2	4.142761
1.610000	0.2	4.110888
1.613333	0.2	4.081026
1.616667	0.2	4.052619
1.620000	0.2	4.025693
1.623333	0.2	4.000957
1.626667	0.2	3.979202
1.630000	0.2	3.960553
1.633333	0.2	3.944210
1.636667	0.2	3.929158
1.640000	0.2	3.915009
1.643333	0.2	3.901712
1.646667	0.2	3.888969
1.650000	0.2	3.876612
1.653333	0.2	3.864939
1.656667	0.2	3.854168
1.660000	0.2	3.844199
1.663333	0.2	3.835008
1.666667	0.2	3.826697
1.670000	0.2	3.819169
1.673333	0.2	3.812088
1.676667	0.2	3.805473
1.680000	0.2	3.800433
1.683333	0.2	3.799089
1.686667	0.2	3.803903
1.690000	0.2	3.817143
1.693333	0.2	3.840608
1.696667	0.2	3.875707
1.700000	0.2	3.923887
1.703333	0.2	3.986762
1.706667	0.2	4.065653
1.710000	0.2	4.160924
1.713333	0.2	4.271798
1.716667	0.2	4.396695
1.720000	0.2	4.533204
1.723333	0.2	4.677891
1.726667	0.2	4.826761
1.730000	0.2	4.975879
1.733333	0.2	5.121321
1.736667	0.2	5.258858
1.740000	0.2	5.384171
1.743333	0.2	5.493506
1.746667	0.2	5.583925
1.750000	0.2	5.652899
1.753333	0.2	5.698321
1.756667	0.2	5.719239
1.760000	0.2	5.715849
1.763333	0.2	5.688628
1.766667	0.2	5.638106
1.770000	0.2	5.565229
1.773333	0.2	5.471527
1.776667	0.2	5.359323
1.780000	0.2	5.231998
1.783333	0.2	5.093694
1.786667	0.2	4.948519
1.790000	0.2	4.800004
1.793333	0.2	4.651070
1.796667	0.2	4.503868
1.800000	0.2	4.359719
1.803333	0.2	4.219864
1.806667	0.2	4.085988
1.810000	0.2	3.959871
1.813333	0.2	3.842884
1.816667	0.2	3.735823
1.820000	0.2	3.638882
