File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/378.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	433
Injection Number	51
Position	RD11
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/1/2019
Injection Time	3:49:21 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.019401
Signal Max.	833.955436
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.140000	0.2	12.597420
1.143333	0.2	12.593466
1.146667	0.2	12.599397
1.150000	0.2	12.615582
1.153333	0.2	12.642398
1.156667	0.2	12.679812
1.160000	0.2	12.727203
1.163333	0.2	12.783737
1.166667	0.2	12.848732
1.170000	0.2	12.921666
1.173333	0.2	13.002205
1.176667	0.2	13.090137
1.180000	0.2	13.184929
1.183333	0.2	13.285530
1.186667	0.2	13.390712
1.190000	0.2	13.499273
1.193333	0.2	13.609660
1.196667	0.2	13.719661
1.200000	0.2	13.826587
1.203333	0.2	13.927428
1.206667	0.2	14.018837
1.210000	0.2	14.097530
1.213333	0.2	14.160833
1.216667	0.2	14.206582
1.220000	0.2	14.232777
1.223333	0.2	14.237905
1.226667	0.2	14.221505
1.230000	0.2	14.184202
1.233333	0.2	14.127023
1.236667	0.2	14.050698
1.240000	0.2	13.956116
1.243333	0.2	13.845631
1.246667	0.2	13.723316
1.250000	0.2	13.593788
1.253333	0.2	13.461220
1.256667	0.2	13.329658
1.260000	0.2	13.204051
1.263333	0.2	13.090289
1.266667	0.2	12.993411
1.270000	0.2	12.915635
1.273333	0.2	12.856256
1.276667	0.2	12.812950
1.280000	0.2	12.782687
1.283333	0.2	12.761655
1.286667	0.2	12.744796
1.290000	0.2	12.725940
1.293333	0.2	12.699002
1.296667	0.2	12.659328
1.300000	0.2	12.603857
1.303333	0.2	12.530293
1.306667	0.2	12.436701
1.310000	0.2	12.321757
1.313333	0.2	12.185005
1.316667	0.2	12.027183
1.320000	0.2	11.850476
1.323333	0.2	11.658161
1.326667	0.2	11.454198
1.330000	0.2	11.243282
1.333333	0.2	11.030874
1.336667	0.2	10.823195
1.340000	0.2	10.627136
1.343333	0.2	10.449568
1.346667	0.2	10.296441
1.350000	0.2	10.172369
1.353333	0.2	10.080571
1.356667	0.2	10.022584
1.360000	0.2	9.997760
1.363333	0.2	10.003148
1.366667	0.2	10.033822
1.370000	0.2	10.083252
1.373333	0.2	10.143909
1.376667	0.2	10.208282
1.380000	0.2	10.269495
1.383333	0.2	10.320909
1.386667	0.2	10.355854
1.390000	0.2	10.368516
1.393333	0.2	10.354670
1.396667	0.2	10.311673
1.400000	0.2	10.238823
1.403333	0.2	10.137735
1.406667	0.2	10.011416
1.410000	0.2	9.862739
1.413333	0.2	9.694171
1.416667	0.2	9.508652
1.420000	0.2	9.310008
1.423333	0.2	9.102696
1.426667	0.2	8.891563
1.430000	0.2	8.681475
1.433333	0.2	8.476640
1.436667	0.2	8.280251
1.440000	0.2	8.094647
1.443333	0.2	7.921155
1.446667	0.2	7.759800
1.450000	0.2	7.610008
1.453333	0.2	7.471526
1.456667	0.2	7.344313
1.460000	0.2	7.228102
1.463333	0.2	7.122211
1.466667	0.2	7.025571
1.470000	0.2	6.937324
1.473333	0.2	6.857272
1.476667	0.2	6.785468
1.480000	0.2	6.721779
1.483333	0.2	6.666001
1.486667	0.2	6.617974
1.490000	0.2	6.577459
1.493333	0.2	6.544245
1.496667	0.2	6.518325
1.500000	0.2	6.499660
1.503333	0.2	6.487831
1.506667	0.2	6.481854
1.510000	0.2	6.480344
1.513333	0.2	6.482072
1.516667	0.2	6.486131
1.520000	0.2	6.491628
1.523333	0.2	6.497388
1.526667	0.2	6.501619
1.530000	0.2	6.502025
1.533333	0.2	6.496703
1.536667	0.2	6.484845
1.540000	0.2	6.466529
1.543333	0.2	6.442143
1.546667	0.2	6.411991
1.550000	0.2	6.375894
1.553333	0.2	6.333006
1.556667	0.2	6.282413
1.560000	0.2	6.224048
1.563333	0.2	6.159044
1.566667	0.2	6.089451
1.570000	0.2	6.017561
1.573333	0.2	5.945066
1.576667	0.2	5.872429
1.580000	0.2	5.798983
1.583333	0.2	5.724035
1.586667	0.2	5.647998
1.590000	0.2	5.572288
1.593333	0.2	5.498517
1.596667	0.2	5.428188
1.600000	0.2	5.362795
1.603333	0.2	5.303551
1.606667	0.2	5.250995
1.610000	0.2	5.205356
1.613333	0.2	5.167089
1.616667	0.2	5.136688
1.620000	0.2	5.114587
1.623333	0.2	5.101501
1.626667	0.2	5.098219
1.630000	0.2	5.104882
1.633333	0.2	5.121055
1.636667	0.2	5.146648
1.640000	0.2	5.182182
1.643333	0.2	5.228080
1.646667	0.2	5.283934
1.650000	0.2	5.348285
1.653333	0.2	5.419007
1.656667	0.2	5.493832
1.660000	0.2	5.570485
1.663333	0.2	5.646832
1.666667	0.2	5.721032
1.670000	0.2	5.791174
1.673333	0.2	5.855071
1.676667	0.2	5.910818
1.680000	0.2	5.957266
1.683333	0.2	5.993831
1.686667	0.2	6.020061
1.690000	0.2	6.035429
1.693333	0.2	6.039567
1.696667	0.2	6.032636
1.700000	0.2	6.015533
1.703333	0.2	5.989814
1.706667	0.2	5.957147
1.710000	0.2	5.918933
1.713333	0.2	5.876413
1.716667	0.2	5.830447
1.720000	0.2	5.780952
1.723333	0.2	5.727263
1.726667	0.2	5.669561
1.730000	0.2	5.609290
1.733333	0.2	5.547910
1.736667	0.2	5.486160
1.740000	0.2	5.424792
1.743333	0.2	5.364950
1.746667	0.2	5.307328
1.750000	0.2	5.251642
1.753333	0.2	5.197419
1.756667	0.2	5.144842
1.760000	0.2	5.094397
1.763333	0.2	5.045928
1.766667	0.2	4.998555
1.770000	0.2	4.951785
1.773333	0.2	4.906574
1.776667	0.2	4.865165
1.780000	0.2	4.830172
1.783333	0.2	4.804187
1.786667	0.2	4.790183
1.790000	0.2	4.792034
1.793333	0.2	4.814465
1.796667	0.2	4.862725
1.800000	0.2	4.942940
1.803333	0.2	5.062678
1.806667	0.2	5.230395
1.810000	0.2	5.454150
1.813333	0.2	5.740539
1.816667	0.2	6.093893
1.820000	0.2	6.515599
1.823333	0.2	7.003527
1.826667	0.2	7.551727
1.830000	0.2	8.150501
1.833333	0.2	8.786908
1.836667	0.2	9.445506
1.840000	0.2	10.108979
1.843333	0.2	10.758790
1.846667	0.2	11.375934
1.850000	0.2	11.941957
1.853333	0.2	12.440213
1.856667	0.2	12.856394
1.860000	0.2	13.178458
1.863333	0.2	13.397283
1.866667	0.2	13.507821
1.870000	0.2	13.509540
1.873333	0.2	13.405757
1.876667	0.2	13.202710
1.880000	0.2	12.909343
1.883333	0.2	12.537264
1.886667	0.2	12.100002
1.890000	0.2	11.612075
1.893333	0.2	11.088212
1.896667	0.2	10.542384
1.900000	0.2	9.987301
1.903333	0.2	9.434572
1.906667	0.2	8.894547
1.910000	0.2	8.375490
1.913333	0.2	7.883217
1.916667	0.2	7.422110
1.920000	0.2	6.996121
1.923333	0.2	6.608081
1.926667	0.2	6.258583
1.930000	0.2	5.946247
1.933333	0.2	5.668777
1.936667	0.2	5.423606
1.940000	0.2	5.208091
1.943333	0.2	5.019355
1.946667	0.2	4.854296
1.950000	0.2	4.710181
1.953333	0.2	4.584789
1.956667	0.2	4.475843
1.960000	0.2	4.380932
1.963333	0.2	4.297920
1.966667	0.2	4.224916
1.970000	0.2	4.159897
1.973333	0.2	4.100882
1.976667	0.2	4.046681
1.980000	0.2	3.997133
1.983333	0.2	3.952369
1.986667	0.2	3.911864
1.990000	0.2	3.874297
1.993333	0.2	3.838366
1.996667	0.2	3.803537
2.000000	0.2	3.770025
2.003333	0.2	3.738281
2.006667	0.2	3.708496
