File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/281.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	702
Injection Number	32
Position	RC4
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/1/2019
Injection Time	5:57:12 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.002587
Signal Max.	720.763503
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.263333	0.2	21.466897
1.266667	0.2	21.341757
1.270000	0.2	21.223763
1.273333	0.2	21.112623
1.276667	0.2	21.007327
1.280000	0.2	20.906916
1.283333	0.2	20.810349
1.286667	0.2	20.716166
1.290000	0.2	20.622549
1.293333	0.2	20.527642
1.296667	0.2	20.429889
1.300000	0.2	20.328093
1.303333	0.2	20.221078
1.306667	0.2	20.107621
1.310000	0.2	19.987021
1.313333	0.2	19.859405
1.316667	0.2	19.725552
1.320000	0.2	19.587014
1.323333	0.2	19.446226
1.326667	0.2	19.305764
1.330000	0.2	19.167154
1.333333	0.2	19.030888
1.336667	0.2	18.897825
1.340000	0.2	18.770157
1.343333	0.2	18.651005
1.346667	0.2	18.543342
1.350000	0.2	18.449186
1.353333	0.2	18.369361
1.356667	0.2	18.303387
1.360000	0.2	18.249488
1.363333	0.2	18.205146
1.366667	0.2	18.167680
1.370000	0.2	18.134394
1.373333	0.2	18.102517
1.376667	0.2	18.068935
1.380000	0.2	18.030185
1.383333	0.2	17.983019
1.386667	0.2	17.924527
1.390000	0.2	17.851974
1.393333	0.2	17.763198
1.396667	0.2	17.656714
1.400000	0.2	17.531472
1.403333	0.2	17.387274
1.406667	0.2	17.224998
1.410000	0.2	17.045898
1.413333	0.2	16.851048
1.416667	0.2	16.641580
1.420000	0.2	16.419192
1.423333	0.2	16.186255
1.426667	0.2	15.945370
1.430000	0.2	15.698865
1.433333	0.2	15.448551
1.436667	0.2	15.195793
1.440000	0.2	14.941756
1.443333	0.2	14.687463
1.446667	0.2	14.433462
1.450000	0.2	14.179583
1.453333	0.2	13.925329
1.456667	0.2	13.670655
1.460000	0.2	13.416095
1.463333	0.2	13.162136
1.466667	0.2	12.909024
1.470000	0.2	12.657210
1.473333	0.2	12.407446
1.476667	0.2	12.160525
1.480000	0.2	11.917204
1.483333	0.2	11.677806
1.486667	0.2	11.441569
1.490000	0.2	11.207151
1.493333	0.2	10.973855
1.496667	0.2	10.741771
1.500000	0.2	10.511235
1.503333	0.2	10.282542
1.506667	0.2	10.055912
1.510000	0.2	9.831708
1.513333	0.2	9.610562
1.516667	0.2	9.393142
1.520000	0.2	9.179750
1.523333	0.2	8.970029
1.526667	0.2	8.763309
1.530000	0.2	8.559220
1.533333	0.2	8.357707
1.536667	0.2	8.158821
1.540000	0.2	7.962993
1.543333	0.2	7.771273
1.546667	0.2	7.584737
1.550000	0.2	7.403655
1.553333	0.2	7.227561
1.556667	0.2	7.056074
1.560000	0.2	6.889465
1.563333	0.2	6.728445
1.566667	0.2	6.573523
1.570000	0.2	6.424710
1.573333	0.2	6.281860
1.576667	0.2	6.144793
1.580000	0.2	6.013031
1.583333	0.2	5.886132
1.586667	0.2	5.764141
1.590000	0.2	5.647251
1.593333	0.2	5.535559
1.596667	0.2	5.429178
1.600000	0.2	5.328166
1.603333	0.2	5.232463
1.606667	0.2	5.142083
1.610000	0.2	5.057430
1.613333	0.2	4.979212
1.616667	0.2	4.907806
1.620000	0.2	4.843024
1.623333	0.2	4.784476
1.626667	0.2	4.731857
1.630000	0.2	4.684968
1.633333	0.2	4.643495
1.636667	0.2	4.606650
1.640000	0.2	4.573275
1.643333	0.2	4.542636
1.646667	0.2	4.514914
1.650000	0.2	4.490465
1.653333	0.2	4.468971
1.656667	0.2	4.449434
1.660000	0.2	4.430283
1.663333	0.2	4.409580
1.666667	0.2	4.385656
1.670000	0.2	4.357631
1.673333	0.2	4.325448
1.676667	0.2	4.289617
1.680000	0.2	4.250938
1.683333	0.2	4.210317
1.686667	0.2	4.168489
1.690000	0.2	4.125838
1.693333	0.2	4.082567
1.696667	0.2	4.039039
1.700000	0.2	3.996063
1.703333	0.2	3.954690
1.706667	0.2	3.915466
1.710000	0.2	3.878320
1.713333	0.2	3.843427
1.716667	0.2	3.811488
1.720000	0.2	3.783185
1.723333	0.2	3.759025
1.726667	0.2	3.739516
1.730000	0.2	3.725263
1.733333	0.2	3.717168
1.736667	0.2	3.716284
1.740000	0.2	3.723333
1.743333	0.2	3.738483
1.746667	0.2	3.761404
1.750000	0.2	3.791432
1.753333	0.2	3.827752
1.756667	0.2	3.869344
1.760000	0.2	3.914947
1.763333	0.2	3.963567
1.766667	0.2	4.015089
1.770000	0.2	4.070053
1.773333	0.2	4.129060
1.776667	0.2	4.192785
1.780000	0.2	4.262609
1.783333	0.2	4.341181
1.786667	0.2	4.432278
1.790000	0.2	4.540519
1.793333	0.2	4.671812
1.796667	0.2	4.833723
1.800000	0.2	5.034655
1.803333	0.2	5.282618
1.806667	0.2	5.584623
1.810000	0.2	5.946526
1.813333	0.2	6.372689
1.816667	0.2	6.865103
1.820000	0.2	7.422456
1.823333	0.2	8.039624
1.826667	0.2	8.707285
1.830000	0.2	9.412173
1.833333	0.2	10.138314
1.836667	0.2	10.867972
1.840000	0.2	11.582088
1.843333	0.2	12.261035
1.846667	0.2	12.885348
1.850000	0.2	13.436383
1.853333	0.2	13.897309
1.856667	0.2	14.253924
1.860000	0.2	14.495213
1.863333	0.2	14.614326
1.866667	0.2	14.609193
1.870000	0.2	14.481845
1.873333	0.2	14.237481
1.876667	0.2	13.884455
1.880000	0.2	13.434518
1.883333	0.2	12.902420
1.886667	0.2	12.304802
1.890000	0.2	11.658797
1.893333	0.2	10.981168
1.896667	0.2	10.288129
1.900000	0.2	9.595089
1.903333	0.2	8.915987
1.906667	0.2	8.262410
1.910000	0.2	7.643123
1.913333	0.2	7.064484
1.916667	0.2	6.531115
1.920000	0.2	6.046083
1.923333	0.2	5.610826
1.926667	0.2	5.225171
1.930000	0.2	4.887472
1.933333	0.2	4.594774
1.936667	0.2	4.343040
1.940000	0.2	4.127682
1.943333	0.2	3.944442
1.946667	0.2	3.789803
1.950000	0.2	3.660313
1.953333	0.2	3.551999
1.956667	0.2	3.461120
1.960000	0.2	3.385172
1.963333	0.2	3.322637
1.966667	0.2	3.271960
1.970000	0.2	3.230936
1.973333	0.2	3.197110
1.976667	0.2	3.168630
1.980000	0.2	3.144474
1.983333	0.2	3.123929
1.986667	0.2	3.106169
1.990000	0.2	3.090380
1.993333	0.2	3.076120
1.996667	0.2	3.063154
2.000000	0.2	3.050947
2.003333	0.2	3.039037
2.006667	0.2	3.027726
2.010000	0.2	3.017776
2.013333	0.2	3.009688
2.016667	0.2	3.003342
2.020000	0.2	2.997904
2.023333	0.2	2.992037
2.026667	0.2	2.984604
2.030000	0.2	2.975390
2.033333	0.2	2.965212
2.036667	0.2	2.955482
2.040000	0.2	2.947511
2.043333	0.2	2.941797
2.046667	0.2	2.937698
2.050000	0.2	2.933813
2.053333	0.2	2.929135
2.056667	0.2	2.923890
2.060000	0.2	2.918833
2.063333	0.2	2.914093
2.066667	0.2	2.909142
2.070000	0.2	2.903564
2.073333	0.2	2.897613
2.076667	0.2	2.892026
2.080000	0.2	2.887331
2.083333	0.2	2.883508
2.086667	0.2	2.880244
2.090000	0.2	2.877369
2.093333	0.2	2.875112
2.096667	0.2	2.874135
2.100000	0.2	2.875249
2.103333	0.2	2.878917
2.106667	0.2	2.885114
2.110000	0.2	2.893744
2.113333	0.2	2.904822
2.116667	0.2	2.918307
2.120000	0.2	2.934274
2.123333	0.2	2.953173
2.126667	0.2	2.975654
2.130000	0.2	3.002161
2.133333	0.2	3.032491
2.136667	0.2	3.066028
2.140000	0.2	3.102565
2.143333	0.2	3.142160
2.146667	0.2	3.184450
2.150000	0.2	3.228839
2.153333	0.2	3.274754
2.156667	0.2	3.321419
2.160000	0.2	3.367677
2.163333	0.2	3.411820
2.166667	0.2	3.451873
2.170000	0.2	3.486483
2.173333	0.2	3.515108
2.176667	0.2	3.537271
2.180000	0.2	3.552260
2.183333	0.2	3.559642
2.186667	0.2	3.559505
2.190000	0.2	3.552058
2.193333	0.2	3.537336
2.196667	0.2	3.515280
2.200000	0.2	3.485969
2.203333	0.2	3.450070
2.206667	0.2	3.409049
2.210000	0.2	3.364665
2.213333	0.2	3.318251
2.216667	0.2	3.270441
2.220000	0.2	3.221647
2.223333	0.2	3.172846
2.226667	0.2	3.125736
2.230000	0.2	3.082290
2.233333	0.2	3.044143
2.236667	0.2	3.012058
2.240000	0.2	2.986098
2.243333	0.2	2.966247
2.246667	0.2	2.952523
2.250000	0.2	2.944689
2.253333	0.2	2.942325
2.256667	0.2	2.945351
2.260000	0.2	2.954162
2.263333	0.2	2.969008
2.266667	0.2	2.989451
2.270000	0.2	3.014367
2.273333	0.2	3.042227
2.276667	0.2	3.071641
2.280000	0.2	3.101760
2.283333	0.2	3.131961
2.286667	0.2	3.161251
2.290000	0.2	3.188261
2.293333	0.2	3.211788
2.296667	0.2	3.231282
2.300000	0.2	3.246718
2.303333	0.2	3.257870
