File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/66966.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	805.4
Injection Number	527
Position	BD1
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	6/22/2019
Injection Time	11:12:57 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.003936
Signal Max.	729.250066
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.070000	0.2	100.990841
1.073333	0.2	109.693148
1.076667	0.2	117.479544
1.080000	0.2	124.126622
1.083333	0.2	129.468000
1.086667	0.2	133.395554
1.090000	0.2	135.856567
1.093333	0.2	136.847950
1.096667	0.2	136.409378
1.100000	0.2	134.616648
1.103333	0.2	131.575027
1.106667	0.2	127.413228
1.110000	0.2	122.278966
1.113333	0.2	116.335144
1.116667	0.2	109.754755
1.120000	0.2	102.714169
1.123333	0.2	95.386730
1.126667	0.2	87.937962
1.130000	0.2	80.521032
1.133333	0.2	73.271725
1.136667	0.2	66.304499
1.140000	0.2	59.710545
1.143333	0.2	53.557429
1.146667	0.2	47.890089
1.150000	0.2	42.733025
1.153333	0.2	38.093083
1.156667	0.2	33.962229
1.160000	0.2	30.320210
1.163333	0.2	27.137539
1.166667	0.2	24.378740
1.170000	0.2	22.004966
1.173333	0.2	19.975892
1.176667	0.2	18.251416
1.180000	0.2	16.793039
1.183333	0.2	15.564706
1.186667	0.2	14.533485
1.190000	0.2	13.670208
1.193333	0.2	12.949495
1.196667	0.2	12.349192
1.200000	0.2	11.850013
1.203333	0.2	11.435724
1.206667	0.2	11.093016
1.210000	0.2	10.810657
1.213333	0.2	10.578897
1.216667	0.2	10.389582
1.220000	0.2	10.236206
1.223333	0.2	10.113253
1.226667	0.2	10.015475
1.230000	0.2	9.937981
1.233333	0.2	9.876611
1.236667	0.2	9.827903
1.240000	0.2	9.788923
1.243333	0.2	9.757164
1.246667	0.2	9.730187
1.250000	0.2	9.705063
1.253333	0.2	9.678438
1.256667	0.2	9.647221
1.260000	0.2	9.609020
1.263333	0.2	9.562225
1.266667	0.2	9.506034
1.270000	0.2	9.440602
1.273333	0.2	9.366894
1.276667	0.2	9.285731
1.280000	0.2	9.197131
1.283333	0.2	9.100862
1.286667	0.2	8.997313
1.290000	0.2	8.887438
1.293333	0.2	8.772102
1.296667	0.2	8.651991
1.300000	0.2	8.528102
1.303333	0.2	8.401725
1.306667	0.2	8.274090
1.310000	0.2	8.146729
1.313333	0.2	8.021768
1.316667	0.2	7.901220
1.320000	0.2	7.786203
1.323333	0.2	7.676792
1.326667	0.2	7.572683
1.330000	0.2	7.474290
1.333333	0.2	7.383171
1.336667	0.2	7.301281
1.340000	0.2	7.229863
1.343333	0.2	7.169184
1.346667	0.2	7.119192
1.350000	0.2	7.080129
1.353333	0.2	7.052182
1.356667	0.2	7.034841
1.360000	0.2	7.027197
1.363333	0.2	7.028341
1.366667	0.2	7.037274
1.370000	0.2	7.052909
1.373333	0.2	7.073829
1.376667	0.2	7.097959
1.380000	0.2	7.123028
1.383333	0.2	7.147165
1.386667	0.2	7.168758
1.390000	0.2	7.185952
1.393333	0.2	7.196530
1.396667	0.2	7.198637
1.400000	0.2	7.191641
1.403333	0.2	7.175913
1.406667	0.2	7.151995
1.410000	0.2	7.120047
1.413333	0.2	7.079791
1.416667	0.2	7.030869
1.420000	0.2	6.973337
1.423333	0.2	6.907964
1.426667	0.2	6.836364
1.430000	0.2	6.760792
1.433333	0.2	6.683329
1.436667	0.2	6.605235
1.440000	0.2	6.527268
1.443333	0.2	6.450248
1.446667	0.2	6.374882
1.450000	0.2	6.301326
1.453333	0.2	6.229611
1.456667	0.2	6.160336
1.460000	0.2	6.094371
1.463333	0.2	6.032362
1.466667	0.2	5.974989
1.470000	0.2	5.923104
1.473333	0.2	5.877328
1.476667	0.2	5.837769
1.480000	0.2	5.804153
1.483333	0.2	5.776100
1.486667	0.2	5.753472
1.490000	0.2	5.736483
1.493333	0.2	5.725212
1.496667	0.2	5.719090
1.500000	0.2	5.716974
1.503333	0.2	5.717466
1.506667	0.2	5.719279
1.510000	0.2	5.721865
1.513333	0.2	5.725618
1.516667	0.2	5.730805
1.520000	0.2	5.736380
1.523333	0.2	5.740479
1.526667	0.2	5.741595
1.530000	0.2	5.738745
1.533333	0.2	5.731243
1.536667	0.2	5.718749
1.540000	0.2	5.701242
1.543333	0.2	5.679137
1.546667	0.2	5.653369
1.550000	0.2	5.624908
1.553333	0.2	5.594293
1.556667	0.2	5.561978
1.560000	0.2	5.528676
1.563333	0.2	5.495010
1.566667	0.2	5.461323
1.570000	0.2	5.428138
1.573333	0.2	5.396342
1.576667	0.2	5.366714
1.580000	0.2	5.339583
1.583333	0.2	5.315110
1.586667	0.2	5.293714
1.590000	0.2	5.276200
1.593333	0.2	5.263761
1.596667	0.2	5.257808
1.600000	0.2	5.259366
1.603333	0.2	5.268671
1.606667	0.2	5.285530
1.610000	0.2	5.309747
1.613333	0.2	5.341272
1.616667	0.2	5.380379
1.620000	0.2	5.427795
1.623333	0.2	5.484791
1.626667	0.2	5.553059
1.630000	0.2	5.634144
1.633333	0.2	5.729024
1.636667	0.2	5.838417
1.640000	0.2	5.963344
1.643333	0.2	6.105313
1.646667	0.2	6.265769
1.650000	0.2	6.445075
1.653333	0.2	6.642420
1.656667	0.2	6.856719
1.660000	0.2	7.086803
1.663333	0.2	7.330932
1.666667	0.2	7.586971
1.670000	0.2	7.853029
1.673333	0.2	8.127496
1.676667	0.2	8.408595
1.680000	0.2	8.694410
1.683333	0.2	8.983262
1.686667	0.2	9.273383
1.690000	0.2	9.562194
1.693333	0.2	9.846338
1.696667	0.2	10.122209
1.700000	0.2	10.386382
1.703333	0.2	10.635726
1.706667	0.2	10.866552
1.710000	0.2	11.073536
1.713333	0.2	11.250445
1.716667	0.2	11.392217
1.720000	0.2	11.495702
1.723333	0.2	11.558773
1.726667	0.2	11.579902
1.730000	0.2	11.558499
1.733333	0.2	11.495043
1.736667	0.2	11.391178
1.740000	0.2	11.249973
1.743333	0.2	11.075941
1.746667	0.2	10.874614
1.750000	0.2	10.651876
1.753333	0.2	10.413845
1.756667	0.2	10.167472
1.760000	0.2	9.920789
1.763333	0.2	9.682433
1.766667	0.2	9.461197
1.770000	0.2	9.265643
1.773333	0.2	9.103825
1.776667	0.2	8.983198
1.780000	0.2	8.910624
1.783333	0.2	8.892611
1.786667	0.2	8.935165
1.790000	0.2	9.043065
1.793333	0.2	9.219190
1.796667	0.2	9.463863
1.800000	0.2	9.774656
1.803333	0.2	10.146952
1.806667	0.2	10.574477
1.810000	0.2	11.049411
1.813333	0.2	11.562511
1.816667	0.2	12.103134
1.820000	0.2	12.659176
1.823333	0.2	13.217686
1.826667	0.2	13.765783
1.830000	0.2	14.290987
1.833333	0.2	14.781193
1.836667	0.2	15.224967
1.840000	0.2	15.612142
1.843333	0.2	15.934314
1.846667	0.2	16.185198
1.850000	0.2	16.360487
1.853333	0.2	16.457361
1.856667	0.2	16.474997
1.860000	0.2	16.415067
1.863333	0.2	16.280770
1.866667	0.2	16.075969
1.870000	0.2	15.805162
1.873333	0.2	15.473913
1.876667	0.2	15.089563
1.880000	0.2	14.660713
1.883333	0.2	14.195514
1.886667	0.2	13.701142
1.890000	0.2	13.184857
1.893333	0.2	12.654520
1.896667	0.2	12.117821
1.900000	0.2	11.581511
1.903333	0.2	11.051328
1.906667	0.2	10.532362
1.910000	0.2	10.029571
1.913333	0.2	9.547662
1.916667	0.2	9.090049
