File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/863.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	1020
Injection Number	99
Position	RH10
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/5/2019
Injection Time	10:20:53 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.008214
Signal Max.	1,065.227904
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.716667	0.2	7.507827
1.720000	0.2	7.592121
1.723333	0.2	7.676367
1.726667	0.2	7.759657
1.730000	0.2	7.840761
1.733333	0.2	7.918851
1.736667	0.2	7.993878
1.740000	0.2	8.066024
1.743333	0.2	8.135232
1.746667	0.2	8.201151
1.750000	0.2	8.262973
1.753333	0.2	8.319677
1.756667	0.2	8.370567
1.760000	0.2	8.414956
1.763333	0.2	8.451724
1.766667	0.2	8.479987
1.770000	0.2	8.499792
1.773333	0.2	8.511683
1.776667	0.2	8.515913
1.780000	0.2	8.512324
1.783333	0.2	8.500657
1.786667	0.2	8.480746
1.790000	0.2	8.452689
1.793333	0.2	8.416701
1.796667	0.2	8.372699
1.800000	0.2	8.320686
1.803333	0.2	8.261490
1.806667	0.2	8.196424
1.810000	0.2	8.126503
1.813333	0.2	8.052301
1.816667	0.2	7.974085
1.820000	0.2	7.892120
1.823333	0.2	7.807225
1.826667	0.2	7.720731
1.830000	0.2	7.633939
1.833333	0.2	7.547793
1.836667	0.2	7.462741
1.840000	0.2	7.379048
1.843333	0.2	7.297396
1.846667	0.2	7.218793
1.850000	0.2	7.143852
1.853333	0.2	7.072618
1.856667	0.2	7.005155
1.860000	0.2	6.941867
1.863333	0.2	6.883262
1.866667	0.2	6.829898
1.870000	0.2	6.782549
1.873333	0.2	6.742049
1.876667	0.2	6.709014
1.880000	0.2	6.683937
1.883333	0.2	6.667532
1.886667	0.2	6.660776
1.890000	0.2	6.664593
1.893333	0.2	6.679667
1.896667	0.2	6.706520
1.900000	0.2	6.745667
1.903333	0.2	6.797817
1.906667	0.2	6.864006
1.910000	0.2	6.945348
1.913333	0.2	7.042571
1.916667	0.2	7.155819
1.920000	0.2	7.284861
1.923333	0.2	7.429357
1.926667	0.2	7.588700
1.930000	0.2	7.761857
1.933333	0.2	7.947678
1.936667	0.2	8.145026
1.940000	0.2	8.352146
1.943333	0.2	8.566159
1.946667	0.2	8.783698
1.950000	0.2	9.002042
1.953333	0.2	9.219186
1.956667	0.2	9.432682
1.960000	0.2	9.639064
1.963333	0.2	9.834685
1.966667	0.2	10.016453
1.970000	0.2	10.181767
1.973333	0.2	10.328499
1.976667	0.2	10.455117
1.980000	0.2	10.560602
1.983333	0.2	10.644269
1.986667	0.2	10.705697
1.990000	0.2	10.744804
1.993333	0.2	10.761812
1.996667	0.2	10.757174
2.000000	0.2	10.731860
2.003333	0.2	10.687714
2.006667	0.2	10.627326
2.010000	0.2	10.553742
2.013333	0.2	10.470269
2.016667	0.2	10.380216
2.020000	0.2	10.286839
2.023333	0.2	10.193703
2.026667	0.2	10.105011
2.030000	0.2	10.025592
2.033333	0.2	9.960503
2.036667	0.2	9.914769
2.040000	0.2	9.893883
2.043333	0.2	9.904741
2.046667	0.2	9.955944
2.050000	0.2	10.057058
2.053333	0.2	10.217699
2.056667	0.2	10.447157
2.060000	0.2	10.754115
2.063333	0.2	11.146603
2.066667	0.2	11.632672
2.070000	0.2	12.221085
2.073333	0.2	12.921048
2.076667	0.2	13.740873
2.080000	0.2	14.686586
2.083333	0.2	15.761645
2.086667	0.2	16.967283
2.090000	0.2	18.302285
2.093333	0.2	19.762177
2.096667	0.2	21.338522
2.100000	0.2	23.019128
2.103333	0.2	24.788811
2.106667	0.2	26.629809
2.110000	0.2	28.522231
2.113333	0.2	30.444603
2.116667	0.2	32.373677
2.120000	0.2	34.284062
2.123333	0.2	36.148957
2.126667	0.2	37.941894
2.130000	0.2	39.637949
2.133333	0.2	41.213996
2.136667	0.2	42.648814
2.140000	0.2	43.923142
2.143333	0.2	45.019983
2.146667	0.2	45.925610
2.150000	0.2	46.630356
2.153333	0.2	47.128610
2.156667	0.2	47.418508
2.160000	0.2	47.501531
2.163333	0.2	47.381958
2.166667	0.2	47.066369
2.170000	0.2	46.563458
2.173333	0.2	45.884190
2.176667	0.2	45.041998
2.180000	0.2	44.052376
2.183333	0.2	42.931872
2.186667	0.2	41.697394
2.190000	0.2	40.366169
2.193333	0.2	38.955819
2.196667	0.2	37.484108
2.200000	0.2	35.968269
2.203333	0.2	34.424403
2.206667	0.2	32.867418
2.210000	0.2	31.311079
2.213333	0.2	29.767707
2.216667	0.2	28.248205
2.220000	0.2	26.762500
2.223333	0.2	25.319427
2.226667	0.2	23.926309
2.230000	0.2	22.589148
2.233333	0.2	21.312847
2.236667	0.2	20.100874
2.240000	0.2	18.955360
2.243333	0.2	17.877691
2.246667	0.2	16.868572
2.250000	0.2	15.927719
2.253333	0.2	15.053748
2.256667	0.2	14.244432
2.260000	0.2	13.497067
2.263333	0.2	12.808708
2.266667	0.2	12.176412
2.270000	0.2	11.597403
2.273333	0.2	11.068940
2.276667	0.2	10.588099
2.280000	0.2	10.151939
2.283333	0.2	9.757537
2.286667	0.2	9.401354
2.290000	0.2	9.078994
2.293333	0.2	8.786001
2.296667	0.2	8.518518
2.300000	0.2	8.273166
2.303333	0.2	8.047001
2.306667	0.2	7.837808
2.310000	0.2	7.643838
2.313333	0.2	7.463191
2.316667	0.2	7.293711
2.320000	0.2	7.133256
2.323333	0.2	6.980080
2.326667	0.2	6.833062
2.330000	0.2	6.691423
2.333333	0.2	6.554180
2.336667	0.2	6.420310
2.340000	0.2	6.289290
2.343333	0.2	6.160913
2.346667	0.2	6.034985
2.350000	0.2	5.911689
2.353333	0.2	5.791908
2.356667	0.2	5.676858
2.360000	0.2	5.567203
2.363333	0.2	5.462623
2.366667	0.2	5.362498
2.370000	0.2	5.267011
2.373333	0.2	5.177333
2.376667	0.2	5.094705
2.380000	0.2	5.019829
2.383333	0.2	4.953162
2.386667	0.2	4.895076
2.390000	0.2	4.845470
